"DANAM - DDL0010.pdf";"Report DDL0010";"4177815-7";"Report";"DDL0010";"Nepal Heritage Documentation Project";"1248176"; "Editor"; "1248176"; "Autor"; "1248176"; "Fotograf"; "1248176"; "Zeichner"; "1248176"; "Autor"; 
"DANAM - KIR0074.pdf";"Report KIR0074";"4177815-7";"Report";"KIR0074";"Nepal Heritage Documentation Project";"1300335"; "Editor"; "1208644"; "Autor"; "1173885"; "Fotograf"; "1238506"; "Zeichner"; "1156661"; "Zeichner"; "1249903"; "Zeichner"; "1300335"; "Autor"; "1208644"; "Autor"; 
"DANAM - DLK0012.pdf";"Report DLK0012";"4177815-7";"Report";"DLK0012";"Nepal Heritage Documentation Project";"1248176"; "Editor"; "1248176"; "Autor"; "1248176"; "Zeichner"; "1248176"; "Autor"; 
"DANAM - KIR0073.pdf";"Report KIR0073";"4177815-7";"Report";"KIR0073";"Nepal Heritage Documentation Project";"1300335"; "Editor"; "1208644"; "Autor"; "1173885"; "Fotograf"; "1173868"; "Zeichner"; "1238506"; "Zeichner"; "1249903"; "Zeichner"; "1300335"; "Autor"; "1208644"; "Autor"; 
"DANAM - KIR0072.pdf";"Report KIR0072";"4177815-7";"Report";"KIR0072";"Nepal Heritage Documentation Project";"1300335"; "Editor"; "1208644"; "Autor"; "1173885"; "Fotograf"; "1173868"; "Zeichner"; "1156661"; "Zeichner"; "1249903"; "Zeichner"; "1300335"; "Autor"; "1208644"; "Autor"; 
"DANAM - LAL2410.pdf";"Report LAL2410";"4177815-7";"Report";"LAL2410";"Nepal Heritage Documentation Project";"1257090"; "Editor"; "1232286"; "Autor"; "1300339"; "Fotograf"; "1173868"; "Zeichner"; "1156661"; "Zeichner"; "1248173"; "Zeichner"; "1300335"; "Autor"; "1232286"; "Autor"; 
"DANAM - KLK0350.pdf";"Report KLK0350";"4177815-7";"Report";"KLK0350";"Nepal Heritage Documentation Project";"1248176"; "Editor"; "1248176"; "Autor"; "1248176"; "Fotograf"; "1248176"; "Zeichner"; "1248176"; "Autor"; 
"DANAM - BAL0003.pdf";"Report BAL0003";"4177815-7";"Report";"BAL0003";"Nepal Heritage Documentation Project";"1300335"; "Editor"; "1300339"; "Autor"; "1300339"; "Fotograf"; "1238506"; "Zeichner"; "1156661"; "Zeichner"; "Lumanti Support Group for Shelter"; "Zeichner"; "1300335"; "Autor"; "1300339"; "Autor"; 
"DANAM - DLK0090.pdf";"Report DLK0090";"4177815-7";"Report";"DLK0090";"Nepal Heritage Documentation Project";"1248176"; "Editor"; "1248176"; "Autor"; "1248176"; "Zeichner"; "1248176"; "Autor"; 
"DANAM - LAL1000.pdf";"Report LAL1000";"4177815-7";"Report";"LAL1000";"Nepal Heritage Documentation Project";"1300335"; "Editor"; "1232286"; "Autor"; "1300339"; "Fotograf"; "1173868"; "Zeichner"; "1238506"; "Zeichner"; "1156661"; "Zeichner"; "1248173"; "Zeichner"; "1300335"; "Autor"; "1232286"; "Autor"; 
"DANAM - KIR0063.pdf";"Report KIR0063";"4177815-7";"Report";"KIR0063";"Nepal Heritage Documentation Project";"1300335"; "Editor"; "1208644"; "Autor"; "1173885"; "Fotograf"; "1173868"; "Zeichner"; "1238506"; "Zeichner"; "1249903"; "Zeichner"; "1300335"; "Autor"; "1208644"; "Autor"; 
"DANAM - KIR0013.pdf";"Report KIR0013";"4177815-7";"Report";"KIR0013";"Nepal Heritage Documentation Project";"1300335"; "Editor"; "1208644"; "Autor"; "1173885"; "Fotograf"; "1173868"; "Zeichner"; "1156661"; "Zeichner"; "1249903"; "Zeichner"; "1300335"; "Autor"; "1208644"; "Autor"; 
"DANAM - BAL0005.pdf";"Report BAL0005";"4177815-7";"Report";"BAL0005";"Nepal Heritage Documentation Project";"1257090"; "Editor"; "1300339"; "Autor"; "1300339"; "Fotograf"; "1173868"; "Zeichner"; "1156661"; "Zeichner"; "Lumanti Support Group for Shelter"; "Zeichner"; "1300335"; "Autor"; "1300339"; "Autor"; 
"DANAM - KIR0043.pdf";"Report KIR0043";"4177815-7";"Report";"KIR0043";"Nepal Heritage Documentation Project";"1300335"; "Editor"; "1208644"; "Autor"; "1173885"; "Fotograf"; "1238506"; "Zeichner"; "1156661"; "Zeichner"; "1249903"; "Zeichner"; "1300335"; "Autor"; "1208644"; "Autor"; 
"DANAM - SOL0010.pdf";"Report SOL0010";"4177815-7";"Report";"SOL0010";"Nepal Heritage Documentation Project";"1257090"; "Editor"; "1248182"; "Autor"; "1248182"; "Fotograf"; "1248182"; "Zeichner"; "1300335"; "Autor"; "1248182"; "Autor"; 
"DANAM - LAL0410.pdf";"Report LAL0410";"4177815-7";"Report";"LAL0410";"Nepal Heritage Documentation Project";"1300335"; "Editor"; "1232286"; "Autor"; "1300339"; "Fotograf"; "1173868"; "Zeichner"; "1238506"; "Zeichner"; "1156661"; "Zeichner"; "1248173"; "Zeichner"; "1300335"; "Autor"; "1232286"; "Autor"; 
"DANAM - JUM0390.pdf";"Report JUM0390";"4177815-7";"Report";"JUM0390";"Nepal Heritage Documentation Project";"1248176"; "Editor"; "1248176"; "Autor"; "1248176"; "Fotograf"; "1248176"; "Zeichner"; "1248176"; "Autor"; 
"DANAM - LAL1051.pdf";"Report LAL1051";"4177815-7";"Report";"LAL1051";"Nepal Heritage Documentation Project";"1300335"; "Editor"; "1232286"; "Autor"; "1173885"; "Fotograf"; "1238506"; "Zeichner"; "1156661"; "Zeichner"; "1248173"; "Zeichner"; "1300335"; "Autor"; "1232286"; "Autor"; 
"DANAM - THK0021.pdf";"Report THK0021";"4177815-7";"Report";"THK0021";"Nepal Heritage Documentation Project";"1300335"; "Editor"; "1300339"; "Autor"; "1300339"; "Fotograf"; "1173868"; "Zeichner"; "1156661"; "Zeichner"; "1300335"; "Autor"; "1300339"; "Autor"; 
"DANAM - BAL0008.pdf";"Report BAL0008";"4177815-7";"Report";"BAL0008";"Nepal Heritage Documentation Project";"1300335"; "Editor"; "1300339"; "Autor"; "1300339"; "Fotograf"; "1173868"; "Zeichner"; "1156661"; "Zeichner"; "Lumanti Support Group for Shelter"; "Zeichner"; "1300335"; "Autor"; "1300339"; "Autor"; 
"DANAM - LAL2180.pdf";"Report LAL2180";"4177815-7";"Report";"LAL2180";"Nepal Heritage Documentation Project";"1300335"; "Editor"; "1232286"; "Autor"; "1173885"; "Fotograf"; "1173868"; "Zeichner"; "1238506"; "Zeichner"; "1156661"; "Zeichner"; "1248173"; "Zeichner"; "1300335"; "Autor"; "1232286"; "Autor"; 
"DANAM - BAL0002.pdf";"Report BAL0002";"4177815-7";"Report";"BAL0002";"Nepal Heritage Documentation Project";"1257090"; "Editor"; "1300339"; "Autor"; "1300339"; "Fotograf"; "1238506"; "Zeichner"; "1156661"; "Zeichner"; "Lumanti Support Group for Shelter"; "Zeichner"; "1300335"; "Autor"; "1300339"; "Autor"; 
"DANAM - DLK0018.pdf";"Report DLK0018";"4177815-7";"Report";"DLK0018";"Nepal Heritage Documentation Project";"1248176"; "Editor"; "1248176"; "Autor"; "1248176"; "Zeichner"; "1248176"; "Autor"; 
"DANAM - DLK0017.pdf";"Report DLK0017";"4177815-7";"Report";"DLK0017";"Nepal Heritage Documentation Project";"1248176"; "Editor"; "1248176"; "Autor"; "1248176"; "Zeichner"; "1248176"; "Autor"; 
"DANAM - DLK0080.pdf";"Report DLK0080";"4177815-7";"Report";"DLK0080";"Nepal Heritage Documentation Project";"1248176"; "Editor"; "1248176"; "Autor"; "1248176"; "Zeichner"; "1248176"; "Autor"; 
"DANAM - BAL0007.pdf";"Report BAL0007";"4177815-7";"Report";"BAL0007";"Nepal Heritage Documentation Project";"1257090"; "Editor"; "1300339"; "Autor"; "1300339"; "Fotograf"; "1173868"; "Zeichner"; "1156661"; "Zeichner"; "Lumanti Support Group for Shelter"; "Zeichner"; "1300335"; "Autor"; "1300339"; "Autor"; 
"DANAM - BAL0009.pdf";"Report BAL0009";"4177815-7";"Report";"BAL0009";"Nepal Heritage Documentation Project";"1300335"; "Editor"; "1300339"; "Autor"; "1300339"; "Fotograf"; "1173868"; "Zeichner"; "1156661"; "Zeichner"; "Lumanti Support Group for Shelter"; "Zeichner"; "1300335"; "Autor"; "1300339"; "Autor"; 
"DANAM - JUM0140.pdf";"Report JUM0140";"4177815-7";"Report";"JUM0140";"Nepal Heritage Documentation Project";"1248176"; "Editor"; "1248176"; "Autor"; "1248176"; "Fotograf"; "1248176"; "Zeichner"; "1248176"; "Autor"; 
"DANAM - KAT0960.pdf";"Report KAT0960";"4177815-7";"Report";"KAT0960";"Nepal Heritage Documentation Project";"1300335"; "Editor"; "1232286"; "Autor"; "1173885"; "Fotograf"; "1238506"; "Zeichner"; "1156661"; "Zeichner"; "1248173"; "Zeichner"; "1300335"; "Autor"; "1232286"; "Autor"; 
"DANAM - DLK0100.pdf";"Report DLK0100";"4177815-7";"Report";"DLK0100";"Nepal Heritage Documentation Project";"1248176"; "Editor"; "1248176"; "Autor"; "1248176"; "Zeichner"; "1248176"; "Autor"; 
"DANAM - KIR0027.pdf";"Report KIR0027";"4177815-7";"Report";"KIR0027";"Nepal Heritage Documentation Project";"1300335"; "Editor"; "1208644"; "Autor"; "1173885"; "Fotograf"; "1173868"; "Zeichner"; "1156661"; "Zeichner"; "1249903"; "Zeichner"; "1300335"; "Autor"; "1208644"; "Autor"; 
"DANAM - DLK0120.pdf";"Report DLK0120";"4177815-7";"Report";"DLK0120";"Nepal Heritage Documentation Project";"1248176"; "Editor"; "1248176"; "Autor"; "1248176"; "Fotograf"; "1248176"; "Zeichner"; 
"DANAM - DLK0070.pdf";"Report DLK0070";"4177815-7";"Report";"DLK0070";"Nepal Heritage Documentation Project";"1248176"; "Editor"; "1248176"; "Autor"; "1248176"; "Zeichner"; "1248176"; "Autor"; 
"DANAM - DLK0015.pdf";"Report DLK0015";"4177815-7";"Report";"DLK0015";"Nepal Heritage Documentation Project";"1248176"; "Editor"; "1248176"; "Autor"; "1248176"; "Zeichner"; "1248176"; "Autor"; 
"DANAM - DLK0016.pdf";"Report DLK0016";"4177815-7";"Report";"DLK0016";"Nepal Heritage Documentation Project";"1248176"; "Editor"; "1248176"; "Autor"; "1248176"; "Zeichner"; "1248176"; "Autor"; 
"DANAM - DLK0013.pdf";"Report DLK0013";"4177815-7";"Report";"DLK0013";"Nepal Heritage Documentation Project";"1248176"; "Editor"; "1248176"; "Autor"; "1248176"; "Zeichner"; "1248176"; "Autor"; 
"DANAM - DLK0014.pdf";"Report DLK0014";"4177815-7";"Report";"DLK0014";"Nepal Heritage Documentation Project";"1248176"; "Editor"; "1248176"; "Autor"; "1248176"; "Zeichner"; "1248176"; "Autor"; 
"DANAM - MUS0200.pdf";"Report MUS0200";"4177815-7";"Report";"MUS0200";"Nepal Heritage Documentation Project";"1257090"; "Editor"; "1248182"; "Autor"; "1248182"; "Fotograf"; "John Harrison"; "Zeichner"; "1248182"; "Zeichner"; "1300335"; "Autor"; "1248182"; "Autor"; 
